solver,bench,solution,runtime,confl,props,vprops,vivsucc
sticky,mp1-9_29.cnf,10,784.56,9623566,680950905,0,0
sticky,mp1-9_3.cnf,10,27.51,775315,51502762,0,0
sticky,mp1-9_31.cnf,10,3925.71,28179050,1932304175,0,0
sticky,mp1-9_34.cnf,10,63.15,1737595,122025716,0,0
sticky,mp1-9_38.cnf,10,91.77,2508564,141384153,0,0
sticky,mp1-9_44.cnf,10,1121.49,12161816,807267589,0,0
sticky,mp1-9_49.cnf,10,2493.45,20622934,1320928962,0,0
sticky,mp1-9_50.cnf,10,760.11,12982100,720922377,0,0
sticky,mp1-9_9.cnf,10,144.96,3058339,190171081,0,0
sticky,mp1-blockpuzzle_5x10_s2_free5.cnf,20,315.24,5833890,1059781619,0,0
sticky,mp1-blockpuzzle_5x10_s3_free4.cnf,20,883.62,10879259,1593134063,0,0
sticky,mp1-blockpuzzle_5x10_s5_free3.cnf,20,219.96,3999061,615304638,0,0
sticky,mp1-blockpuzzle_5x10_s7_free4.cnf,20,319.38,5144815,867972049,0,0
sticky,mp1-blockpuzzle_5x10_s8_free3.cnf,20,453.12,6510815,949349448,0,0
sticky,mp1-blockpuzzle_5x12_s6_free3.cnf,20,493.59,6368289,1290469478,0,0
sticky,mp1-blockpuzzle_7x10_s10_free4.cnf,20,627.33,7822652,1935633508,0,0
sticky,mp1-blockpuzzle_7x10_s7_free8.cnf,10,2462.73,24713178,4698122581,0,0
sticky,mp1-blockpuzzle_7x10_s9_free6.cnf,20,75.27,2196955,439553267,0,0
sticky,mp1-blockpuzzle_8x8_s1_free4.cnf,20,530.25,7145281,1768774721,0,0
sticky,mp1-blockpuzzle_9x9_s1_free10.cnf,10,54.42,970751,170759867,0,0
sticky,mp1-blockpuzzle_9x9_s1_free7.cnf,10,1774.77,18753761,4344122824,0,0
sticky,mp1-blockpuzzle_9x9_s1_free8.cnf,10,141.36,2835475,580595306,0,0
sticky,mp1-blockpuzzle_9x9_s1_free9.cnf,10,955.59,12378017,2312835657,0,0
sticky,mp1-blockpuzzle_9x9_s4_free3.cnf,20,247.35,4915360,1189430838,0,0
sticky,mp1-blockpuzzle_9x9_s5_free3.cnf,20,295.14,5350790,1419233058,0,0
sticky,mp1-blockpuzzle_9x9_s7_free8.cnf,10,2004.36,20432886,4201149127,0,0
sticky,mp1-blockpuzzle_9x9_s7_free9.cnf,10,58.83,1128034,211025035,0,0
sticky,mp1-blockpuzzle_9x9_s8_free3.cnf,20,221.22,4397127,1167997434,0,0
sticky,mp1-blockpuzzle_9x9_s8_free7.cnf,10,153.9,2948784,616255262,0,0
sticky,mp1-bsat180-648.cnf,20,185.85,2478892,75402718,0,0
sticky,mp1-bsat192-689.cnf,20,420.18,4626805,143975784,0,0
sticky,mp1-bsat201-707.cnf,20,1262.04,9587282,305791796,0,0
sticky,mp1-bsat210-739.cnf,20,5419.8,25466829,800862862,0,0
sticky,mp1-klieber2017s-0300-032-t12.cnf,10,6524.7,16741446,13427416407,0,0
sticky,mp1-klieber2017s-0300-033-t12.cnf,10,512.13,2612179,1953159617,0,0
sticky,mp1-klieber2017s-0300-034-t12.cnf,10,375.39,1942136,1563317359,0,0
sticky,mp1-klieber2017s-0300-035-t12.cnf,10,1337.67,5560785,4203765050,0,0
sticky,mp1-klieber2017s-0490-022-t12.cnf,10,63.69,311580,326645505,0,0
sticky,mp1-klieber2017s-0490-023-t12.cnf,10,129.78,593071,629906785,0,0
sticky,mp1-klieber2017s-0490-024-t12.cnf,10,614.76,2424353,2480095382,0,0
sticky,mp1-klieber2017s-0500-022-t12.cnf,10,229.2,936549,1022014601,0,0
sticky,mp1-klieber2017s-0500-023-t12.cnf,10,120.87,556883,580281192,0,0
sticky,mp1-klieber2017s-0500-024-t12.cnf,10,165.6,776781,808104507,0,0
sticky,mp1-klieber2017s-1000-023-eq.cnf,20,3750.66,18051749,5887599938,0,0
sticky,mp1-klieber2017s-1000-024-eq.cnf,20,4708.65,22148458,6455103979,0,0
sticky,mp1-klieber2017s-1200-022-eq.cnf,20,1985.49,10963078,4266502043,0,0
sticky,mp1-klieber2017s-1200-023-eq.cnf,20,4445.49,20454582,7454377300,0,0
sticky,mp1-klieber2017s-1200-024-eq.cnf,20,5362.17,23192307,8594888354,0,0
sticky,mp1-klieber2017s-1600-022-eq.cnf,20,2346.06,11968559,5196949442,0,0
sticky,mp1-klieber2017s-1600-023-eq.cnf,20,5866.8,24903618,10179273275,0,0
sticky,mp1-klieber2017s-1600-024-eq.cnf,20,13014,45703628,18522446649,0,0
sticky,mp1-klieber2017s-2000-022-eq.cnf,20,2377.5,11644117,5439790126,0,0
sticky,mp1-klieber2017s-2000-023-eq.cnf,20,7449.27,27625520,11419498643,0,0
sticky,mp1-Nb5T06.cnf,20,56.34,1734024,145542460,0,0
sticky,mp1-Nb5T07.cnf,20,4835.37,43189298,3664587920,0,0
sticky,mp1-Nb5T15.cnf,10,620.67,11838816,1673270850,0,0
sticky,mp1-Nb5T16.cnf,10,54.06,1871193,282883465,0,0
sticky,mp1-Nb6T06.cnf,20,49.95,1462232,172070554,0,0
sticky,mp1-Nb6T07.cnf,20,5300.1,44130372,5065559318,0,0
sticky,mp1-Nb7T07.cnf,20,5220.75,43156735,6174059548,0,0
sticky,mp1-Nb7T45.cnf,10,49.14,524560,251407692,0,0
sticky,mp1-Nb7T46.cnf,10,692.97,8066151,3453328506,0,0
sticky,mp1-ps_5000_21250_3_0_0.8_0_1.50_0.cnf,20,56.91,1102837,211288220,0,0
sticky,mp1-ps_5000_21250_3_0_0.8_0_1.50_2.cnf,20,161.58,2595054,523217665,0,0
sticky,mp1-ps_5000_21250_3_0_0.8_0_1.50_4.cnf,20,155.31,2487037,486789607,0,0
sticky,mp1-ps_5000_21250_3_0_0.8_0_1.50_6.cnf,20,62.52,1227593,236247808,0,0
sticky,mp1-ps_5000_21250_3_0_0.8_0_1.50_8.cnf,20,131.01,2227922,440707714,0,0
sticky,mp1-ps_5000_21250_3_0_0.8_0_1.55_2.cnf,20,1142.37,12782751,2643973430,0,0
sticky,mp1-qpr-bmp280-driver-14.cnf,10,4.71,21733,8570223,0,0
sticky,mp1-qpr-bmp280-driver-5.cnf,10,9.51,149271,35187970,0,0
sticky,mp1-rubikcube012.cnf,20,5555.34,30702468,8133349077,0,0
sticky,mp1-rubikcube101.cnf,20,432.42,5586738,1225584847,0,0
sticky,mp1-rubikcube212.cnf,20,4843.86,32595196,8420908434,0,0
sticky,mp1-rubikcube301.cnf,20,564.15,6486191,1514634502,0,0
sticky,mp1-rubikcube312.cnf,20,5575.17,37091220,10003354276,0,0
sticky,mp1-rubikcube401.cnf,20,523.92,5055725,1409811783,0,0
sticky,mp1-rubikcube512.cnf,20,5569.26,35617454,9340614394,0,0
sticky,mp1-rubikcube601.cnf,20,286.62,3888184,811712028,0,0
sticky,mp1-rubikcube612.cnf,10,1971.87,17583635,4215328168,0,0
sticky,mp1-rubikcube701.cnf,20,564.78,6833191,1598127385,0,0
sticky,mp1-rubikcube812.cnf,20,4822.71,33447050,8510438618,0,0
sticky,mp1-rubikcube901.cnf,20,333.99,4404162,934259427,0,0
sticky,mp1-rubikcube912.cnf,20,5025.9,33890511,8853138375,0,0
sticky,mp1-squ_ali_s10x10_c39_abio_SAT.cnf,10,322.44,6837960,772597050,0,0
sticky,mp1-squ_ali_s10x10_c39_abix_SAT.cnf,10,505.05,9375611,1057847628,0,0
sticky,mp1-squ_ali_s10x10_c39_bail_SAT.cnf,10,187.92,5133967,322669363,0,0
sticky,mp1-squ_ali_s10x10_c39_sinx_SAT.cnf,10,51.57,1643223,215295726,0,0
sticky,mp1-squ_ali_s10x10_c39_sinz_SAT.cnf,10,100.74,3044765,278533620,0,0
sticky,mp1-squ_any_s09x07_c27_abio_UNS.cnf,20,685.11,10134159,762010328,0,0
sticky,mp1-squ_any_s09x07_c27_abix_UNS.cnf,20,558.69,8823593,672379860,0,0
sticky,mp1-squ_any_s09x07_c27_bail_UNS.cnf,20,850.92,13344048,536610831,0,0
sticky,mp1-squ_any_s09x07_c27_sinx_UNS.cnf,20,573.96,8369394,591760031,0,0
sticky,mp1-squ_any_s09x07_c27_sinz_UNS.cnf,20,475.02,7699124,396982310,0,0
sticky,mp1-tri_ali_s11_c35_abio_UNS.cnf,20,63.33,1549361,121828807,0,0
sticky,mp1-tri_ali_s11_c35_abix_UNS.cnf,20,68.28,1635851,129862257,0,0
sticky,mp1-tri_ali_s11_c35_bail_UNS.cnf,20,92.25,2334762,103844164,0,0
sticky,mp1-tri_ali_s11_c35_sinx_UNS.cnf,20,34.47,899976,72216243,0,0
sticky,mp1-tri_ali_s11_c35_sinz_UNS.cnf,20,45.36,1092909,66585020,0,0
sticky,Nb27T6.cnf,20,1364.43,3670506,11073639422,0,0
sticky,Nb29T6.cnf,20,1217.1,2751954,9997081968,0,0
sticky,Nb37T6.cnf,20,3166.83,4181302,27555035668,0,0
sticky,Nb39T6.cnf,20,3398.28,3925371,28905057086,0,0
sticky,Nb42T6.cnf,20,5216.01,5054421,84911269105,0,0
sticky,Nb44T6.cnf,20,8039.88,6893301,132319246285,0,0
sticky,Nb45T6.cnf,20,6266.55,5136717,102333635942,0,0
sticky,Nb49T6.cnf,20,8403.6,5787480,140355285638,0,0
sticky,Nb51T6.cnf,20,7513.44,4914146,126055659902,0,0
sticky,Nb52T6.cnf,20,7533.36,4272538,128779392356,0,0
sticky,Nb54T6.cnf,20,10809,5501987,183093402235,0,0
sticky,Nb8T63.cnf,10,1988.04,16036331,9733945512,0,0
sticky,newton_3_4_true-unreach-call.i.cnf,20,162.96,724570,1211368794,0,0
sticky,newton_3_6_false-unreach-call.i.cnf,10,303.12,1488423,2264421300,0,0
sticky,newton.2.2.i.smt2-cvc4.cnf,20,217.92,656507,1451449167,0,0
sticky,newton.2.3.i.smt2-cvc4.cnf,20,639.18,1511317,4293133444,0,0
sticky,newton.2.3.i.smt2-stp212.cnf,20,413.49,1479845,2453416907,0,0
sticky,newton.3.3.i.smt2-stp212.cnf,20,403.17,1428369,2410618205,0,0
sticky,newton.4.3.i.smt2-stp212.cnf,20,481.89,1497536,2810351865,0,0
sticky,newton.5.1.i.smt2-cvc4.cnf,10,18.21,29435,51249532,0,0
sticky,ortholatin-7.cnf,10,9.96,186993,51076568,0,0
sticky,pals_floodmax.5_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c.cnf,20,3796.47,17425114,8047179713,0,0
sticky,pals_lcr-var-start-time.5_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf,20,210.75,934666,1401172466,0,0
sticky,pals_lcr-var-start-time.6_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf,20,468.15,2798237,2466819476,0,0
sticky,pals_lcr.8_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c.cnf,20,380.52,1615720,1556922306,0,0
sticky,partial-10-15-s.cnf,10,781.53,1078141,5285202698,0,0
sticky,patat-08-comp-3.cnf,10,165.36,1480109,479924164,0,0
sticky,pb_400_02_lb_15.cnf,10,125.76,229193,881546764,0,0
sticky,podwr001_power.opt_false-unreach-call.i-cbmc-u2.cnf,10,167.1,818891,913260118,0,0
sticky,prime_119218851371.cnf,20,137.19,1431534,418998228,0,0
sticky,prime_200560490131.cnf,20,233.85,2122973,613722809,0,0
sticky,Problem11_label29_false-unreach-call.c.cnf,10,5455.53,714452,41856507101,0,0
sticky,Problem11_label51_false-unreach-call.c.cnf,10,13980,2430051,110103657182,0,0
sticky,Problem14_label14_false-unreach-call.c.cnf,10,431.19,109335,2242018747,0,0
sticky,Problem14_label19_true-unreach-call.c.cnf,20,283.74,45619,1219370743,0,0
sticky,Problem14_label20_true-unreach-call.c.cnf,20,138.36,4062,73234139,0,0
sticky,Problem14_label48_true-unreach-call.c.cnf,20,311.04,74898,1687822881,0,0
sticky,Problem14_label55_true-unreach-call.c.cnf,20,176.88,18204,493480818,0,0
sticky,Problem14_label57_false-unreach-call.c.cnf,10,284.67,52536,964743840,0,0
sticky,q_query_3_L200_coli.sat.cnf,20,402.54,1049059,1113010214,0,0
sticky,quadratic_loose_error.c.cnf,20,87.69,584442,559428761,0,0
sticky,quadratic_tight_error.c.cnf,20,300.45,1792649,1714482255,0,0
sticky,queen8_12.col.12.cnf,20,11688,224469023,9247617175,0,0
sticky,queen8-8-9.cnf,10,7.62,571037,8415329,0,0
sticky,ramsey-30-4.cnf,10,31.41,1496766,169609408,0,0
sticky,ramsey-32-4.cnf,10,69.45,3420939,351560236,0,0
sticky,rpoc_xits_08_UNSAT.cnf,20,2017.11,18524728,1845129487,0,0
sticky,safe009_pso.oepc_true-unreach-call.i-cbmc-u2.cnf,20,11.85,9238,8700608,0,0
sticky,safe027_pso.opt_true-unreach-call.i-cbmc-u2.cnf,20,25.23,32876,39273357,0,0
sticky,safe028_tso.oepc_true-unreach-call.i-cbmc-u2.cnf,20,15.27,14656,16402750,0,0
sticky,safe029_power.opt_false-unreach-call.i-cbmc-u2.cnf,10,39.57,201060,175681093,0,0
sticky,sat_prob_23.cnf,20,4682.07,39195763,8009580579,0,0
sticky,sat_prob_3.cnf,20,1439.1,11784335,2621343729,0,0
sticky,sat_prob_83.cnf,20,912.81,21325924,394866595,0,0
sticky,satcoin-genesis-SAT-10.cnf,10,23.91,600,7899661,0,0
sticky,satcoin-genesis-SAT-1024.cnf,10,62.97,7338,218001636,0,0
sticky,satcoin-genesis-SAT-128.cnf,10,28.83,1719,33933582,0,0
sticky,satcoin-genesis-SAT-16.cnf,10,22.26,429,4542006,0,0
sticky,satcoin-genesis-SAT-2048.cnf,10,39.54,4576,93998583,0,0
sticky,satcoin-genesis-SAT-256.cnf,10,31.41,2251,49252406,0,0
sticky,satcoin-genesis-SAT-3.cnf,10,27.96,200,3893847,0,0
sticky,satcoin-genesis-SAT-32.cnf,10,25.56,837,13119826,0,0
sticky,satcoin-genesis-SAT-4.cnf,10,22.53,242,4392209,0,0
sticky,satcoin-genesis-SAT-4096.cnf,10,215.85,31561,1052322018,0,0
sticky,satcoin-genesis-SAT-5.cnf,10,22.23,305,4253013,0,0
sticky,satcoin-genesis-SAT-512.cnf,10,52.02,6529,161130352,0,0
sticky,satcoin-genesis-SAT-64.cnf,10,22.2,489,4296255,0,0
sticky,satcoin-genesis-SAT-7.cnf,10,22.17,354,4264171,0,0
sticky,satcoin-genesis-SAT-8.cnf,10,23.19,434,7636908,0,0
sticky,satcoin-genesis-SAT-8192.cnf,10,105,14335,450293660,0,0
sticky,satcoin-genesis-SAT-9.cnf,10,34.65,386,4433922,0,0
sticky,schup-l2s-bc56s-1-k391.cnf,20,831.69,1399767,4952009008,0,0
sticky,sdiv15prop.cnf,20,514.5,4825482,1043881479,0,0
sticky,sdiv16prop.cnf,20,1328.85,9412156,2130427467,0,0
sticky,sdiv17prop.cnf,20,3945.09,19971709,5047553007,0,0
sticky,servers_slapd_a_vc149923.cnf,10,559.11,6010900,2395148996,0,0
sticky,si2-b03m-m400-03.cnf,10,736.14,28565,2218628,0,0
sticky,si2-b03m-m800-03.cnf,10,1599.27,36164,8097901,0,0
sticky,si2-b06m-m1000-03.cnf,10,1619.61,14694,2562653,0,0
sticky,si2-m4Dr2-m256-08.cnf,10,11694,29987,1344375,0,0
sticky,si2-r001-m200-00.cnf,10,14754,159423,2813827,0,0
sticky,si2-r001-m200-09.cnf,10,10128.36,104619,2046588,0,0
sticky,sin2.c.2.smt2-cvc4.cnf,10,37.62,32880,81344344,0,0
sticky,slp-synthesis-aes-top26.cnf,10,5395.2,25697395,22703727520,0,0
sticky,smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,20,11871,34281510,61596648788,0,0
sticky,sncf_model_ixl_bmc_depth_07.cnf,20,6648.24,4083443,41464323299,0,0
sticky,sncf_model_ixl_bmc_depth_08.cnf,20,12468,8150424,73453680564,0,0
sticky,snw_13_8_CCSEncnopre.cnf,20,775.44,1985199,3613515012,0,0
sticky,snw_13_8_CCSpreOptEncpre.cnf,20,116.34,101766,422949294,0,0
sticky,snw_13_8_CCSpreOptnopre.cnf,20,116.13,192719,376626440,0,0
sticky,snw_13_8_CCSpreOptpre.cnf,20,69.27,168558,275227748,0,0
sticky,snw_13_8_pre.cnf,20,2058.75,3541948,8544896271,0,0
sticky,snw_13_9_CCSEncpre.cnf,10,18.63,14112,24212262,0,0
sticky,snw_13_9_CCSpre.cnf,10,27.78,21827,31086931,0,0
sticky,snw_13_9_Encpre.cnf,10,18.36,13801,22997193,0,0
sticky,snw_13_9_pre.cnf,10,53.67,26678,61914247,0,0
sticky,snw_13_9_preOpt_pre.cnf,10,28.65,2222,3355662,0,0
sticky,snw_13_9_preOptEncpre.cnf,10,13.5,5030,6395094,0,0
sticky,snw_16_8_nopre.cnf,20,4169.97,2040897,13152570854,0,0
sticky,snw_16_8_pre.cnf,20,3629.1,2125039,13614293500,0,0
sticky,snw_16_8_preOpt_pre.cnf,20,482.04,230312,1396689500,0,0
sticky,snw_16_9_CCSpre.cnf,10,14010,8744340,55291027337,0,0
sticky,snw_16_9_CCSpreOptpre.cnf,10,474.09,309197,1737336755,0,0
sticky,snw_16_9_Encpre.cnf,10,12279,8415969,54357369626,0,0
sticky,snw_16_9_preOpt_pre.cnf,10,309.69,60182,465081241,0,0
sticky,snw_16_9_preOptEncpre.cnf,10,101.97,32640,231099958,0,0
sticky,sokoban-p01.sas.ex.17.cnf,20,176.34,22817,17690176,0,0
sticky,sokoban-p04.sas.ex.13.cnf,20,135.42,13875,9814509,0,0
sticky,sokoban-p09.sas.cr.25.cnf,20,3.93,1243,2709466,0,0
sticky,sokoban-p10.sas.cr.35.cnf,20,12.06,11787,24968695,0,0
sticky,sokoban-p16.sas.ex.15.cnf,20,5198.28,2171671,3688119236,0,0
sticky,sokoban-p17.sas.ex.11.cnf,20,102,106,333200,0,0
sticky,sokoban-p18.sas.cr.29.cnf,20,7.05,2706,6252167,0,0
sticky,sokoban-p19.sas.cr.23.cnf,20,5.67,1027,2372530,0,0
sticky,sokoban-p20.sas.cr.21.cnf,20,368.46,662928,2874915787,0,0
sticky,sokoban-p20.sas.cr.23.cnf,20,951.54,1678520,6924421578,0,0
sticky,sokoban-p20.sas.cr.25.cnf,20,2282.43,3524969,15003326916,0,0
sticky,sokoban-p20.sas.cr.27.cnf,20,9868.89,11838337,49953669752,0,0
sticky,sokoban-p20.sas.ex.11.cnf,20,3708.93,1496134,2377778877,0,0
sticky,sokoban-p20.sas.ex.13.cnf,20,10453.14,8801636,14594813691,0,0
sticky,sokoban-sequential-p145-microban-sequential.050-NOTKNOWN.cnf,10,5787.72,6077730,24760812914,0,0
sticky,sqrt_ineq_2.c.cnf,10,422.04,3265121,2585125427,0,0
sticky,sqrt_ineq_3.c.cnf,10,173.19,1488311,1037041216,0,0
sticky,square.2.0.i.smt2-cvc4.cnf,20,9.15,21261,27904571,0,0
sticky,sted1_0x0-330.cnf,10,541.41,2889481,1287157179,0,0
sticky,sted1_0x24204-330.cnf,10,532.98,2740178,1251369400,0,0
sticky,sted5_0x0-40.cnf,10,5.7,76157,13108016,0,0
sticky,sted5_0x0-50.cnf,10,100.62,1299510,231437984,0,0
sticky,sted5_0x24204-50.cnf,10,734.73,6215923,1097763793,0,0
sticky,Sz512_15127_3.smt2-cvc4.cnf,20,141.87,2526481,417761703,0,0
sticky,Sz512_15128_0.smt2-stp212.cnf,10,5174.94,37316023,6185234061,0,0
sticky,Sz512_15128_1.smt2-cvc4.cnf,10,5429.19,38291603,7831981959,0,0
sticky,T103.2.0.cnf,20,1529.34,556642,15900458129,0,0
sticky,T105.2.0.cnf,20,1957.41,649086,20792404150,0,0
sticky,T107.2.0.cnf,20,2209.74,737652,23310619480,0,0
sticky,T116.2.0.cnf,20,1059.09,436153,10242807846,0,0
sticky,T117.2.0.cnf,20,1206.18,470007,12063979565,0,0
sticky,T122.2.0.cnf,20,1896.21,749318,19792302703,0,0
sticky,T125.2.0.cnf,20,1495.29,604915,15329249264,0,0
sticky,T129.2.0.cnf,20,1793.28,653270,18648193471,0,0
sticky,T56.2.0.cnf,20,1689.99,591085,17482393931,0,0
sticky,T62.2.0.cnf,20,2201.19,741116,23346786214,0,0
sticky,T77.2.0.cnf,20,1488.09,605139,15190408447,0,0
sticky,T82.2.0.cnf,20,1653,565228,17183895737,0,0
sticky,T84.2.0.cnf,20,1901.43,648405,20187066970,0,0
sticky,T86.2.0.cnf,20,2113.17,696630,22399767014,0,0
sticky,T87.2.0.cnf,20,2374.2,792770,25112573722,0,0
sticky,T90.2.0.cnf,20,1943.7,702087,20623252985,0,0
sticky,T92.2.0.cnf,20,1570.86,583669,16280766741,0,0
sticky,T93.2.0.cnf,20,2501.7,826575,26688840696,0,0
sticky,T96.2.0.cnf,20,2197.8,683967,23455667971,0,0
sticky,T98.2.0.cnf,20,1907.43,654066,20034481050,0,0
sticky,terminator_03_true-unreach-call_true-termination.i.cnf,20,1341.69,3805375,5337334718,0,0
sticky,test_v3_r3_vr10_c1_s24300.smt2-stp212.cnf,10,7.14,34891,13801167,0,0
sticky,test_v3_r8_vr5_c1_s8257.smt2-stp212.cnf,20,29.88,149966,115283264,0,0
sticky,test_v5_r5_vr1_c1_s15604.smt2-stp212.cnf,10,33.33,178078,127277591,0,0
sticky,test_v7_r12_vr1_c1_s22787.smt2-cvc4.cnf,20,2905.47,5248266,18976302862,0,0
sticky,test_v7_r17_vr1_c1_s30331.smt2-stp212.cnf,20,671.52,1821167,3667590887,0,0
sticky,test_v7_r7_vr10_c1_s32506.smt2-cvc4.cnf,10,830.37,2971148,5612384806,0,0
sticky,TimetableCNFEncoding_20_UNKNOWN.cnf,10,545.52,724974,4799452083,0,0
sticky,total-10-13-u.cnf,20,630.78,2308402,3320849562,0,0
sticky,traffic_3_uc_sat.cnf,10,172.11,235803,716775715,0,0
sticky,transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.020-NOTKNOWN.cnf,10,449.34,985582,5918608557,0,0
sticky,transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,10,1143.42,1713296,9696995564,0,0
sticky,UCG-20-5p1.cnf,10,187.26,232823,1343140978,0,0
sticky,udiv35prop.cnf,20,573.24,5799627,1510451816,0,0
sticky,udiv40prop.cnf,20,3775.56,23032167,7353064954,0,0
sticky,uniqinv20prop.cnf,20,337.86,4911545,663138531,0,0
sticky,uniqinv25prop.cnf,20,1423.17,13884234,2186526937,0,0
sticky,uniqinv30prop.cnf,20,6982.29,43329776,7349833323,0,0
sticky,UR-15-10p0.cnf,20,298.05,338556,2354819018,0,0
sticky,UTI-20-10p1.cnf,10,1037.76,2262335,6609304746,0,0
sticky,UTI-20-5p1.cnf,10,728.04,1924111,4617795297,0,0
sticky,uum8.smt2-stp212.cnf,20,6.3,193437,18549956,0,0
sticky,valves-gates-1-k617-unsat.cnf,20,1999.29,2688320,12269351656,0,0
sticky,velev-vliw-uns-2.0-uq5.cnf,20,1551.78,10177960,15153018165,0,0
sticky_ecm3,10pipe_k.cnf,20,1683.51,13374098,19432630488,0.027278463938649,0.319558605951011
sticky_ecm3,14pipe_q0_k.cnf,20,10251.39,37515420,138453286433,0.009702280564139,0.420858250640731
sticky_ecm3,1dlx_c_iq57_a.cnf,20,3200.52,3962551,47688514629,0.043093281851775,0.666343653402679
sticky_ecm3,20180321_110706599_p_cnf_320_1120.cnf,10,7388.19,30797861,1409476114,0.001736919111777,0.015755437352874
sticky_ecm3,20180321_140823961_p_cnf_320_1120.cnf,10,10741.41,38490483,1738903570,0.001644328098079,0.015724022479971
sticky_ecm3,20180322_164238439_p_cnf_320_1120.cnf,10,257.43,3649726,180259486,0.00232360587115,0.009060085598355
sticky_ecm3,20180322_164241329_p_cnf_320_1120.cnf,10,4003.59,20500955,953214200,0.001859961800821,0.013920929696061
sticky_ecm3,20180326_095804286_p_cnf_320_1120.cnf,10,2589.66,15250718,715518761,0.001960627836004,0.012913163008534
sticky_ecm3,20180326_095804936_p_cnf_320_1120.cnf,10,8188.02,31190567,1414723805,0.001681892954364,0.015117927497441
sticky_ecm3,6-3-8.cnf,10,2182.62,11722789,4222266106,0.001166267088899,0.18515939904727
sticky_ecm3,9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf,20,581.1,4465031,5609354374,0.101814007089152,0.649711808846148
sticky_ecm3,9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,20,6339.96,20930820,77231735062,0.144838868607833,0.634231234866828
sticky_ecm3,9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,20,10153.35,28643118,123774872314,0.137313833197771,0.644849131561672
sticky_ecm3,a_rphp035_05.cnf,20,1357.2,29605106,960584819,0.012334880549471,0.102107576633892
sticky_ecm3,a_rphp045_05.cnf,20,8398.56,109605906,4458751007,0.008974866938561,0.096015606296869
sticky_ecm3,a_rphp055_04.cnf,20,183.33,5444789,237411811,0.052921945825181,0.150918697513367
sticky_ecm3,a_rphp065_04.cnf,20,447.12,10856686,542639665,0.056493002589481,0.148456523238357
sticky_ecm3,a_rphp085_04.cnf,20,1849.65,33097459,2123608927,0.055182574583329,0.12148627503359
sticky_ecm3,a_rphp098_04.cnf,20,4183.8,61279091,4515357754,0.053662258939583,0.111443965474878
sticky_ecm3,ablmulub16x4o.cnf,20,479.1,3856584,1284151779,0.013507659517871,0.44624047966294
sticky_ecm3,ablmulub2x32o.cnf,20,1712.58,14021341,2931220233,0.021566204507023,0.36377465559088
sticky_ecm3,ablmulub8x16o.cnf,20,6615.66,31210962,13135952237,0.006583173601714,0.383631498508762
sticky_ecm3,ACG-20-10p0.cnf,20,1093.02,717785,10402863466,0.069019862016518,0.610239769244637
sticky_ecm3,ACG-20-5p1.cnf,10,342.51,228710,3176527408,0.073005291065948,0.668352086597351
sticky_ecm3,add_01_1000_4.smt2-cvc4.cnf,20,19.83,171763,105845653,0.060341977388528,0.590043385543055
sticky_ecm3,ae_rphp035_05.cnf,20,1738.74,38137175,1347497818,0.024925146112556,0.088336924475604
sticky_ecm3,ae_rphp045_05.cnf,20,9167.82,138455519,6236887702,0.024182231941043,0.075779316906577
sticky_ecm3,ae_rphp055_04.cnf,20,189.99,5904174,283159895,0.041465900388189,0.138565777973997
sticky_ecm3,ae_rphp075_04.cnf,20,963.66,22451357,1388592939,0.046680593123771,0.126342505750547
sticky_ecm3,ae_rphp095_04.cnf,20,3946.35,64471810,4996590488,0.043353898727592,0.111774763196638
sticky_ecm3,aes_32_3_keyfind_2.cnf,10,33.81,922010,59204253,0.006888424046158,0.191680663966011
sticky_ecm3,ak016modbtsimpbisc.cnf,20,653.73,7895130,1159611303,0.028646795623723,0.424429827200726
sticky_ecm3,ak032diagodiagoisc.cnf,20,283.26,3460778,979519909,0.028948796996836,0.521890771642721
sticky_ecm3,ak032modbtmodbtisc.cnf,20,959.91,8430060,2448234342,0.100628759172924,0.357088763914407
sticky_ecm3,ak064diagodiagoisc.cnf,20,1814.19,12464366,6564546326,0.030734895144375,0.528449187441522
sticky_ecm3,ak064modasbg2asisc.cnf,10,3517.68,23218441,11159033712,0.015026213140631,0.336406603471092
sticky_ecm3,ak064paralparalisc.cnf,20,1326.78,6104326,5015645225,0.016295598339494,0.412000879235614
sticky_ecm3,ak128boothbg2btisc.cnf,10,12402,28629592,45612854849,0.110198928561697,0.270113703288758
sticky_ecm3,ak128paralparalisc.cnf,20,13389,28102896,48014986239,0.013793523395037,0.401185335244225
sticky_ecm3,ak128simpbbg2msisc.cnf,10,12297,40204802,44138222991,0.091019094421159,0.248023694436622
sticky_ecm3,apn-sbox6-cut3-helpbox29.cnf,10,955.05,10586297,4995961280,0.006282627154388,0.473708098829821
